2020-02-26 21:42:39,300 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/05/2001 0:00:00
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 842,569
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/04/2008 0:00:00
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 6,825
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 849,394
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/05/2008 0:00:00
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,873
2020-02-26 21:42:39,331 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 857,267
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/06/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 8,716
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 865,983
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/07/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 8,167
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 874,150
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/08/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,911
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 882,061
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/09/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,609
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 889,670
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/10/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 9,540
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 899,210
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/11/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 9,228
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 908,438
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 23/12/2008 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,803
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 916,241
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/01/2009 0:00:00
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 8,373
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 924,614
2020-02-26 21:42:39,332 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/02/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 8,305
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 932,919
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/03/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 8,75
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 941,669
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/04/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,380
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 949,049
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/05/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,830
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 956,879
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/06/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 7,240
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 964,119
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/07/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 6,540
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 970,659
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/08/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 6,567
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 977,226
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/09/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 6,125
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 983,351
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/10/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 6,150
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 989,501
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/11/2009 0:00:00
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,897
2020-02-26 21:42:39,333 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 995,398
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/12/2009 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,635
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1001,033
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/01/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,401
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1006,434
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/02/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,690
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1012,124
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/03/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,929
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1017,053
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/04/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,191
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1022,244
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/05/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,435
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1027,679
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/06/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 5,125
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1032,804
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/07/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,795
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1037,599
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/08/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,764
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1042,363
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/09/2010 0:00:00
2020-02-26 21:42:39,334 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,222
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1046,585
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/10/2010 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,105
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1050,690
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/11/2010 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,174
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1054,864
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/12/2010 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,375
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1059,239
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/01/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,351
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1063,590
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/02/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,610
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1068,200
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/03/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,323
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1072,523
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/04/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,060
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1076,583
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/05/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,887
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1080,470
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/06/2011 0:00:00
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,899
2020-02-26 21:42:39,335 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1084,369
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/07/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,919
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1088,288
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/08/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,394
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1092,682
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/09/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,786
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1096,468
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/10/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,566
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1100,034
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/11/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 4,030
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1104,064
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/12/2011 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,866
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1107,930
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/01/2012 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,584
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1111,514
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 23/02/2012 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,525
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1115,039
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/03/2012 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,453
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1118,492
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/04/2012 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,623
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1122,115
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/05/2012 0:00:00
2020-02-26 21:42:39,336 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,665
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1125,780
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/06/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 3,076
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1128,856
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/07/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,964
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1131,820
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/08/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,828
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1134,648
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/09/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,526
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1137,174
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/10/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,539
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1139,713
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/11/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,312
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1142,025
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/12/2012 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,272
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1144,297
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/01/2013 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,374
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1146,671
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/02/2013 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,372
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1149,043
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/03/2013 0:00:00
2020-02-26 21:42:39,337 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,384
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1151,427
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/04/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,437
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1153,864
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/05/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,496
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1156,360
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/06/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,543
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1158,903
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/07/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,460
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1161,363
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/08/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,443
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1163,806
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/09/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,137
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1165,943
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/10/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,025
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1167,968
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/11/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,091
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1170,059
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/12/2013 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,078
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1172,137
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/01/2014 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,206
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1174,343
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/02/2014 0:00:00
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,358
2020-02-26 21:42:39,338 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1176,701
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/03/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,204
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1178,905
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/04/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,288
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1181,193
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/05/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,311
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1183,504
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 26/06/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,169
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1185,673
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 31/07/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,236
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1187,909
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 28/08/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,209
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1190,118
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 25/09/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,239
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1192,357
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 30/10/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,212
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1194,569
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 27/11/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,110
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1196,679
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 24/12/2014 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 2,057
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1198,736
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Fecha de compra: 29/01/2015 0:00:00
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones compradas: 1,858
2020-02-26 21:42:39,339 [1] INFO  ZaraTech_Prueba.Investor - Acciones totales hasta la fecha: 1200,594
